plot,domsp,species,tree_id,slope,south,elevation,era95_ribes,density95,era95_dbh,vpd95,era95_inc_tot,era95_status,inc_tot,vpd00,ribes,density00,dbh,status
46,PILA,PILA,2125,25,1,1892.808,TRUE,305.8103976,1.3,12.720583333333334,0,1,NA,14.78281746031746,TRUE,91.22006842,84.6,3
46,PILA,PILA,7740,25,1,1892.808,TRUE,305.8103976,NA,12.720583333333334,NA,NA,0,14.78281746031746,TRUE,91.22006842,0,1
46,PILA,PILA,7741,25,1,1892.808,TRUE,305.8103976,NA,12.720583333333334,NA,NA,0,14.78281746031746,TRUE,91.22006842,0,1
46,PILA,PILA,7742,25,1,1892.808,TRUE,305.8103976,NA,12.720583333333334,NA,NA,0,14.78281746031746,TRUE,91.22006842,0,1
46,PILA,PILA,7743,25,1,1892.808,TRUE,305.8103976,NA,12.720583333333334,NA,NA,0,14.78281746031746,TRUE,91.22006842,0,1
47,PILA,PILA,2165,25,1,2218.944,TRUE,56.81818182,7.9,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2166,25,1,2218.944,TRUE,56.81818182,22.1,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2167,25,1,2218.944,TRUE,56.81818182,21.1,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2168,25,1,2218.944,TRUE,56.81818182,23.9,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2169,25,1,2218.944,TRUE,56.81818182,29.2,12.720583333333334,0,1,0,14.78281746031746,TRUE,15.15151515,39,1
47,PILA,PILA,2170,25,1,2218.944,TRUE,56.81818182,21.3,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
58,PIMO,PIMO,2675,6,1,2901.3912,FALSE,80.64516129,55.9,9.471333333333334,0,1,0,10.845277777777778,FALSE,95.23809524,59.4,1
58,PIMO,PIMO,2676,6,1,2901.3912,FALSE,80.64516129,50.8,9.471333333333334,0,1,0,10.845277777777778,FALSE,95.23809524,55.8,1
58,PIMO,PIMO,2677,6,1,2901.3912,FALSE,80.64516129,17.8,9.471333333333334,0,1,0,10.845277777777778,FALSE,95.23809524,28.5,1
58,PIMO,PIMO,2678,6,1,2901.3912,FALSE,80.64516129,81.8,9.471333333333334,0,1,0,10.845277777777778,FALSE,95.23809524,83.8,1
58,PIMO,PIMO,2679,6,1,2901.3912,FALSE,80.64516129,7.6,9.471333333333334,0,1,0,10.845277777777778,FALSE,95.23809524,12.5,1
58,PIMO,PIMO,7416,6,1,2901.3912,FALSE,80.64516129,NA,9.471333333333334,NA,NA,0,10.845277777777778,FALSE,95.23809524,0,1
58,PIMO,PIMO,7417,6,1,2901.3912,FALSE,80.64516129,NA,9.471333333333334,NA,NA,0,10.845277777777778,FALSE,95.23809524,0,1
58,PIMO,PIMO,7418,6,1,2901.3912,FALSE,80.64516129,NA,9.471333333333334,NA,NA,0,10.845277777777778,FALSE,95.23809524,52.9,1
58,PIMO,PIMO,7419,6,1,2901.3912,FALSE,80.64516129,NA,9.471333333333334,NA,NA,0,10.845277777777778,FALSE,95.23809524,2.7,1
58,PIMO,PIMO,7420,6,1,2901.3912,FALSE,80.64516129,NA,9.471333333333334,NA,NA,0,10.845277777777778,FALSE,95.23809524,0,1
58,PIMO,PIMO,7421,6,1,2901.3912,FALSE,80.64516129,NA,9.471333333333334,NA,NA,0,10.845277777777778,FALSE,95.23809524,7.3,1
58,PIMO,PIMO,7422,6,1,2901.3912,FALSE,80.64516129,NA,9.471333333333334,NA,NA,0,10.845277777777778,FALSE,95.23809524,13.1,1
58,PIMO,PIMO,7423,6,1,2901.3912,FALSE,80.64516129,NA,9.471333333333334,NA,NA,0,10.845277777777778,FALSE,95.23809524,0,1
58,PIMO,PIMO,7424,6,1,2901.3912,FALSE,80.64516129,NA,9.471333333333334,NA,NA,0,10.845277777777778,FALSE,95.23809524,5.7,1
58,PIMO,PIMO,7425,6,1,2901.3912,FALSE,80.64516129,NA,9.471333333333334,NA,NA,0,10.845277777777778,FALSE,95.23809524,1.8,1
58,PIMO,PIMO,7426,6,1,2901.3912,FALSE,80.64516129,NA,9.471333333333334,NA,NA,0,10.845277777777778,FALSE,95.23809524,1.9,1
58,PIMO,PIMO,7427,6,1,2901.3912,FALSE,80.64516129,NA,9.471333333333334,NA,NA,0,10.845277777777778,FALSE,95.23809524,7.7,1
59,PIAL,PIAL,2680,5,1,3180.2832000000003,FALSE,311.5264798,8.9,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,16.1,1
59,PIAL,PIAL,2681,5,1,3180.2832000000003,FALSE,311.5264798,16.5,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,18.4,1
59,PIAL,PIAL,2682,5,1,3180.2832000000003,FALSE,311.5264798,2.5,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,6,1
59,PIAL,PIAL,2683,5,1,3180.2832000000003,FALSE,311.5264798,55.9,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,59.6,1
59,PIAL,PIAL,2684,5,1,3180.2832000000003,FALSE,311.5264798,20.1,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,21.3,1
59,PIAL,PIAL,2685,5,1,3180.2832000000003,FALSE,311.5264798,17.3,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,18.2,1
59,PIAL,PIAL,2686,5,1,3180.2832000000003,FALSE,311.5264798,18.3,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,21.1,1
59,PIAL,PIAL,2687,5,1,3180.2832000000003,FALSE,311.5264798,1.3,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,4.3,1
59,PIAL,PIAL,2688,5,1,3180.2832000000003,FALSE,311.5264798,18.8,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,21.3,1
59,PIAL,PIAL,2689,5,1,3180.2832000000003,FALSE,311.5264798,7.6,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,8.5,1
59,PIAL,PIAL,2690,5,1,3180.2832000000003,FALSE,311.5264798,25.6,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,23.9,1
59,PIAL,PIAL,2691,5,1,3180.2832000000003,FALSE,311.5264798,14.5,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,16.7,1
59,PIAL,PIAL,2692,5,1,3180.2832000000003,FALSE,311.5264798,17,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,22.4,1
59,PIAL,PIAL,2693,5,1,3180.2832000000003,FALSE,311.5264798,30.2,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,32.6,1
59,PIAL,PIAL,2694,5,1,3180.2832000000003,FALSE,311.5264798,43.7,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,46.5,1
59,PIAL,PIAL,2695,5,1,3180.2832000000003,FALSE,311.5264798,51.3,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,51,1
59,PIAL,PIAL,2696,5,1,3180.2832000000003,FALSE,311.5264798,27.4,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,29.1,1
59,PIAL,PIAL,2697,5,1,3180.2832000000003,FALSE,311.5264798,43.7,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,46,1
59,PIAL,PIAL,2698,5,1,3180.2832000000003,FALSE,311.5264798,30.5,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,30,1
59,PIAL,PIAL,2699,5,1,3180.2832000000003,FALSE,311.5264798,33,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,34.5,1
59,PIAL,PIAL,2700,5,1,3180.2832000000003,FALSE,311.5264798,29.7,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,32.8,1
59,PIAL,PIAL,2701,5,1,3180.2832000000003,FALSE,311.5264798,7.6,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,3.2,1
59,PIAL,PIAL,2702,5,1,3180.2832000000003,FALSE,311.5264798,29.7,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,31.2,1
59,PIAL,PIAL,2703,5,1,3180.2832000000003,FALSE,311.5264798,0,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,0,1
59,PIAL,PIAL,2704,5,1,3180.2832000000003,FALSE,311.5264798,13.7,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,16.8,1
59,PIAL,PIAL,2705,5,1,3180.2832000000003,FALSE,311.5264798,0,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,0,1
59,PIAL,PIAL,2706,5,1,3180.2832000000003,FALSE,311.5264798,3.8,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,5.9,1
59,PIAL,PIAL,2707,5,1,3180.2832000000003,FALSE,311.5264798,5.1,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,7.7,1
59,PIAL,PIAL,2708,5,1,3180.2832000000003,FALSE,311.5264798,0,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,0,1
59,PIAL,PIAL,2709,5,1,3180.2832000000003,FALSE,311.5264798,2.5,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,5.8,1
59,PIAL,PIAL,2710,5,1,3180.2832000000003,FALSE,311.5264798,2.5,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,8.6,1
59,PIAL,PIAL,2711,5,1,3180.2832000000003,FALSE,311.5264798,25.4,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,29.1,1
59,PIAL,PIAL,2712,5,1,3180.2832000000003,FALSE,311.5264798,13.2,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,1.2,1
59,PIAL,PIAL,2713,5,1,3180.2832000000003,FALSE,311.5264798,1.3,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,11.8,1
59,PIAL,PIAL,2714,5,1,3180.2832000000003,FALSE,311.5264798,12.4,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,4.5,1
59,PIAL,PIAL,2715,5,1,3180.2832000000003,FALSE,311.5264798,1.3,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,0.5,1
59,PIAL,PIAL,2716,5,1,3180.2832000000003,FALSE,311.5264798,78,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,81.3,1
59,PIAL,PIAL,2717,5,1,3180.2832000000003,FALSE,311.5264798,6.3,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,6.3,1
59,PIAL,PIAL,2718,5,1,3180.2832000000003,FALSE,311.5264798,12.7,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,14.1,1
59,PIAL,PIAL,2719,5,1,3180.2832000000003,FALSE,311.5264798,17.8,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,20.6,1
59,PIAL,PIAL,2720,5,1,3180.2832000000003,FALSE,311.5264798,22.9,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,16.6,1
59,PIAL,PIAL,2721,5,1,3180.2832000000003,FALSE,311.5264798,52.6,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,55.5,1
59,PIAL,PIAL,2722,5,1,3180.2832000000003,FALSE,311.5264798,29.7,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,31.5,1
59,PIAL,PIAL,2723,5,1,3180.2832000000003,FALSE,311.5264798,19,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,19.4,1
59,PIAL,PIAL,2724,5,1,3180.2832000000003,FALSE,311.5264798,29.2,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,31,1
59,PIAL,PIAL,2725,5,1,3180.2832000000003,FALSE,311.5264798,15.2,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,14.5,1
59,PIAL,PIAL,2726,5,1,3180.2832000000003,FALSE,311.5264798,5.1,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,7.4,1
59,PIAL,PIAL,2727,5,1,3180.2832000000003,FALSE,311.5264798,52.1,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,53,1
59,PIAL,PIAL,2728,5,1,3180.2832000000003,FALSE,311.5264798,12.7,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,12.1,1
59,PIAL,PIAL,2729,5,1,3180.2832000000003,FALSE,311.5264798,15.2,7.481083333333333,0,1,0,8.545714285714286,FALSE,317.7570093,16,1
59,PIAL,PIAL,7374,5,1,3180.2832000000003,FALSE,311.5264798,NA,7.481083333333333,NA,NA,0,8.545714285714286,FALSE,317.7570093,0,1
60,PIMO,PIMO,2730,11,1,2987.04,FALSE,74.87922705,22.6,7.481083333333333,0,1,0,8.545714285714286,FALSE,70.74279939,32,1
47,PILA,PILA,2171,25,1,2218.944,TRUE,56.81818182,22.9,12.720583333333334,1,1,0,14.78281746031746,TRUE,15.15151515,36,1
47,PILA,PILA,2172,25,1,2218.944,TRUE,56.81818182,1.3,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2173,25,1,2218.944,TRUE,56.81818182,9.4,12.720583333333334,0,1,0,14.78281746031746,TRUE,15.15151515,19.9,1
47,PILA,PILA,2174,25,1,2218.944,TRUE,56.81818182,167.6,12.720583333333334,0,1,0,14.78281746031746,TRUE,15.15151515,183.5,1
47,PILA,PILA,2175,25,1,2218.944,TRUE,56.81818182,15,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2176,25,1,2218.944,TRUE,56.81818182,56.1,12.720583333333334,0,1,0,14.78281746031746,TRUE,15.15151515,71.2,1
47,PILA,PILA,2177,25,1,2218.944,TRUE,56.81818182,22.4,12.720583333333334,0,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2178,25,1,2218.944,TRUE,56.81818182,15.2,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2179,25,1,2218.944,TRUE,56.81818182,29.2,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2180,25,1,2218.944,TRUE,56.81818182,38.9,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2181,25,1,2218.944,TRUE,56.81818182,23.9,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2182,25,1,2218.944,TRUE,56.81818182,20.3,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2183,25,1,2218.944,TRUE,56.81818182,27.2,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2184,25,1,2218.944,TRUE,56.81818182,74.9,12.720583333333334,1,1,0,14.78281746031746,TRUE,15.15151515,77,2
47,PILA,PILA,2185,25,1,2218.944,TRUE,56.81818182,5.6,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2186,25,1,2218.944,TRUE,56.81818182,9.1,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2187,25,1,2218.944,TRUE,56.81818182,7.4,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2188,25,1,2218.944,TRUE,56.81818182,19,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2189,25,1,2218.944,TRUE,56.81818182,78.5,12.720583333333334,0,1,0,14.78281746031746,TRUE,15.15151515,87.8,1
47,PILA,PILA,2190,25,1,2218.944,TRUE,56.81818182,55.9,12.720583333333334,0,1,0,14.78281746031746,TRUE,15.15151515,69,1
47,PILA,PILA,2191,25,1,2218.944,TRUE,56.81818182,84.8,12.720583333333334,1,1,0,14.78281746031746,TRUE,15.15151515,92.1,2
47,PILA,PILA,2192,25,1,2218.944,TRUE,56.81818182,98,12.720583333333334,1,1,1,14.78281746031746,TRUE,15.15151515,108.4,1
47,PILA,PILA,2193,25,1,2218.944,TRUE,56.81818182,45.7,12.720583333333334,1,1,0,14.78281746031746,TRUE,15.15151515,48.4,2
47,PILA,PILA,2194,25,1,2218.944,TRUE,56.81818182,105.2,12.720583333333334,1,1,0,14.78281746031746,TRUE,15.15151515,109.5,2
47,PILA,PILA,2195,25,1,2218.944,TRUE,56.81818182,41.4,12.720583333333334,0,1,0,14.78281746031746,TRUE,15.15151515,42.5,2
47,PILA,PILA,2196,25,1,2218.944,TRUE,56.81818182,41.9,12.720583333333334,1,1,1,14.78281746031746,TRUE,15.15151515,44.9,1
47,PILA,PILA,2197,25,1,2218.944,TRUE,56.81818182,34.8,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2198,25,1,2218.944,TRUE,56.81818182,40.6,12.720583333333334,1,1,1,14.78281746031746,TRUE,15.15151515,43.3,1
47,PILA,PILA,2199,25,1,2218.944,TRUE,56.81818182,11.4,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2200,25,1,2218.944,TRUE,56.81818182,9.4,12.720583333333334,0,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2201,25,1,2218.944,TRUE,56.81818182,1,12.720583333333334,0,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2202,25,1,2218.944,TRUE,56.81818182,3.8,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2203,25,1,2218.944,TRUE,56.81818182,19.8,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2204,25,1,2218.944,TRUE,56.81818182,26.9,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2205,25,1,2218.944,TRUE,56.81818182,9.4,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2206,25,1,2218.944,TRUE,56.81818182,26.7,12.720583333333334,1,1,0,14.78281746031746,TRUE,15.15151515,35,1
47,PILA,PILA,2207,25,1,2218.944,TRUE,56.81818182,4.6,12.720583333333334,0,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
47,PILA,PILA,2208,25,1,2218.944,TRUE,56.81818182,51.6,12.720583333333334,1,1,0,14.78281746031746,TRUE,15.15151515,61.8,1
47,PILA,PILA,2209,25,1,2218.944,TRUE,56.81818182,45.2,12.720583333333334,1,1,NA,14.78281746031746,TRUE,15.15151515,NA,3
48,PIMO,PIMO,2210,21,0,2846.8320000000003,FALSE,259.7402597,33.3,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,39.4,1
48,PIMO,PIMO,2211,21,0,2846.8320000000003,FALSE,259.7402597,122.4,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,126.9,1
48,PIMO,PIMO,2212,21,0,2846.8320000000003,FALSE,259.7402597,8.9,9.06236111111111,1,1,1,10.305745614035088,FALSE,212.987013,10.5,2
48,PIMO,PIMO,2213,21,0,2846.8320000000003,FALSE,259.7402597,4.6,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,4.8,1
48,PIMO,PIMO,2214,21,0,2846.8320000000003,FALSE,259.7402597,58.7,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,63.5,1
48,PIMO,PIMO,2215,21,0,2846.8320000000003,FALSE,259.7402597,23.1,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,27.8,1
48,PIMO,PIMO,2216,21,0,2846.8320000000003,FALSE,259.7402597,2.5,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,3.4,1
48,PIMO,PIMO,2217,21,0,2846.8320000000003,FALSE,259.7402597,41.2,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,43.3,1
48,PIMO,PIMO,2218,21,0,2846.8320000000003,FALSE,259.7402597,30.7,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,34.3,1
48,PIMO,PIMO,2219,21,0,2846.8320000000003,FALSE,259.7402597,21.8,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,23.4,1
48,PIMO,PIMO,2220,21,0,2846.8320000000003,FALSE,259.7402597,24.1,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,26.8,1
48,PIMO,PIMO,2221,21,0,2846.8320000000003,FALSE,259.7402597,23.1,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,26.9,1
48,PIMO,PIMO,2222,21,0,2846.8320000000003,FALSE,259.7402597,8.4,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,8.8,1
48,PIMO,PIMO,2223,21,0,2846.8320000000003,FALSE,259.7402597,31.2,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,32.4,1
48,PIMO,PIMO,2224,21,0,2846.8320000000003,FALSE,259.7402597,37.8,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,40.2,1
48,PIMO,PIMO,2225,21,0,2846.8320000000003,FALSE,259.7402597,32,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,33.3,1
48,PIMO,PIMO,2226,21,0,2846.8320000000003,FALSE,259.7402597,21.6,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,22.9,1
48,PIMO,PIMO,2227,21,0,2846.8320000000003,FALSE,259.7402597,2.8,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,3,2
48,PIMO,PIMO,2228,21,0,2846.8320000000003,FALSE,259.7402597,6.3,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,6.9,1
48,PIMO,PIMO,2229,21,0,2846.8320000000003,FALSE,259.7402597,2.8,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,3.5,2
48,PIMO,PIMO,2230,21,0,2846.8320000000003,FALSE,259.7402597,8.9,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,8.8,1
48,PIMO,PIMO,2231,21,0,2846.8320000000003,FALSE,259.7402597,20.6,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,23.3,1
48,PIMO,PIMO,2232,21,0,2846.8320000000003,FALSE,259.7402597,6.6,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,6.6,2
48,PIMO,PIMO,2233,21,0,2846.8320000000003,FALSE,259.7402597,35,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,36,1
48,PIMO,PIMO,2234,21,0,2846.8320000000003,FALSE,259.7402597,22.4,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,23.4,1
48,PIMO,PIMO,2235,21,0,2846.8320000000003,FALSE,259.7402597,12.7,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,13.9,1
48,PIMO,PIMO,2236,21,0,2846.8320000000003,FALSE,259.7402597,5.3,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,4.8,1
48,PIMO,PIMO,2237,21,0,2846.8320000000003,FALSE,259.7402597,13.2,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,14.6,1
48,PIMO,PIMO,2238,21,0,2846.8320000000003,FALSE,259.7402597,6.1,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,6.5,1
48,PIMO,PIMO,2239,21,0,2846.8320000000003,FALSE,259.7402597,2.8,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,4.8,1
48,PIMO,PIMO,2240,21,0,2846.8320000000003,FALSE,259.7402597,19,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,19.6,1
48,PIMO,PIMO,2241,21,0,2846.8320000000003,FALSE,259.7402597,11.2,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,11.2,1
48,PIMO,PIMO,2242,21,0,2846.8320000000003,FALSE,259.7402597,16.5,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,18.1,1
48,PIMO,PIMO,2243,21,0,2846.8320000000003,FALSE,259.7402597,3.6,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,3.5,2
48,PIMO,PIMO,2244,21,0,2846.8320000000003,FALSE,259.7402597,10.4,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,11.2,1
48,PIMO,PIMO,2245,21,0,2846.8320000000003,FALSE,259.7402597,7.6,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,7.6,1
48,PIMO,PIMO,2246,21,0,2846.8320000000003,FALSE,259.7402597,11.2,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,12.3,1
48,PIMO,PIMO,2247,21,0,2846.8320000000003,FALSE,259.7402597,27.9,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,28.3,1
48,PIMO,PIMO,2248,21,0,2846.8320000000003,FALSE,259.7402597,6.3,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,6.7,1
48,PIMO,PIMO,2249,21,0,2846.8320000000003,FALSE,259.7402597,14,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,15.8,1
48,PIMO,PIMO,2250,21,0,2846.8320000000003,FALSE,259.7402597,25.9,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,26.6,1
48,PIMO,PIMO,2251,21,0,2846.8320000000003,FALSE,259.7402597,3.3,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,6.5,1
48,PIMO,PIMO,2252,21,0,2846.8320000000003,FALSE,259.7402597,2.3,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,3.3,1
48,PIMO,PIMO,2253,21,0,2846.8320000000003,FALSE,259.7402597,15.2,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,15.5,2
48,PIMO,PIMO,2254,21,0,2846.8320000000003,FALSE,259.7402597,109.7,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,108.4,1
48,PIMO,PIMO,2255,21,0,2846.8320000000003,FALSE,259.7402597,8.1,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,8.3,1
48,PIMO,PIMO,2256,21,0,2846.8320000000003,FALSE,259.7402597,82.8,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,84.2,2
48,PIMO,PIMO,2257,21,0,2846.8320000000003,FALSE,259.7402597,81.3,9.06236111111111,0,1,1,10.305745614035088,FALSE,212.987013,81.2,2
48,PIMO,PIMO,2258,21,0,2846.8320000000003,FALSE,259.7402597,94.7,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,98.2,2
48,PIMO,PIMO,2259,21,0,2846.8320000000003,FALSE,259.7402597,5.8,9.06236111111111,0,1,0,10.305745614035088,FALSE,212.987013,6.2,1
49,PILA,PILA,2260,11,0,1895.856,TRUE,146.4557704,15.2,11.304780701754385,0,1,0,12.717208333333334,TRUE,112.9032258,19.8,1
49,PILA,PILA,2261,11,0,1895.856,TRUE,146.4557704,20.3,11.304780701754385,0,1,0,12.717208333333334,TRUE,112.9032258,27.7,1
49,PILA,PILA,2262,11,0,1895.856,TRUE,146.4557704,0,11.304780701754385,0,1,0,12.717208333333334,TRUE,112.9032258,2.1,1
49,PILA,PILA,2263,11,0,1895.856,TRUE,146.4557704,12.4,11.304780701754385,0,1,0,12.717208333333334,TRUE,112.9032258,18.1,1
49,PILA,PILA,2264,11,0,1895.856,TRUE,146.4557704,33.5,11.304780701754385,0,1,0,12.717208333333334,TRUE,112.9032258,45.9,1
49,PILA,PILA,2265,11,0,1895.856,TRUE,146.4557704,6.1,11.304780701754385,0,1,0,12.717208333333334,TRUE,112.9032258,19.3,1
49,PILA,PILA,2266,11,0,1895.856,TRUE,146.4557704,19.8,11.304780701754385,0,1,0,12.717208333333334,TRUE,112.9032258,27.7,1
